id	tweet	subtask_a
65402	look ellen socialist commie one government universal health care bigger government gun control free college siam american capitalism	OFF
65405	dianne feinstein disagree effectively call woman liar	NOT
65418	solve problem chicago alright wish leader would think something different get attention gun control get old	OFF
65421	gullibility think politician name good guy dont research person	NOT
65422	well gues totally fine attack character mistake mean right american victim gun violence call stricter gun control law anyway	OFF
65440	nicki even know dream doll whole bully	OFF
65442	mossad	NOT
65454	absolutely right	NOT
65469	pl get rid holly uneducated sport heb sportscaster throgh sport professional presentation look like joke	OFF
65470	dont think clue leadership liberal temperament year old child tell intellectual brilliance goat please stop tweet ing td make look quite fool	NOT
65473	kavanaugh cant back nomination couldnt back circuit wno repercussion charge follow dem take back congres launch investigation conservative lie get judgeship impeach high crime amp misdemeanor	OFF
65475	tom buy interest tom constituent	NOT
65476	go superman hard time	NOT
65485	sociopath	OFF
65486	especially liberal find buy bribe vote kavanaugh	NOT
65495	northstar amongst many star pas away fill night sky brilliancy begin imagine parent grateful amp humble time however brief many shin star continue guide url	NOT
65496	antifa bring carl sjr	NOT
65500	ive do thing immigration state right gun control one input lol fair better setup twitter thread though	NOT
65506	rape never happen lie word gospel many woman gold digger avenger liar	OFF
65526	ellison do far worse there hard evidence nothing do matter maga	NOT
65529	hold real ami read right everything free	NOT
65536	ansar egale break gonna able use scratch sen demon form gonna cool use every battle	OFF
65537	tomorrow night get drop make sure rob fraud	OFF
65552	think gun control save life prove sure way protect person bad guy gun good guy gun fend	NOT
65553	grade football look parent volunteer help assist concession stand interest email meat darell maddox	NOT
65555	thing happen time time likely antifa group like cause trouble nothing better	NOT
65556	option weak situation lot complex answer question tho star head big earn umpire shouldnt boycott person alway want make example serena like never happen	NOT
65558	preexist clause still that one good thing one hear talk take away liberal care tactic imo	NOT
65560	sorry read right thing report warn needles say none thing say stay strong	NOT
65585	sweet adorable opp	NOT
65587	common sense gun control would indicate looney leftist possession firearm safety	NOT
65592	wasnt lois ck issue ask inappropriate question put category racist person assault other sexually seem bite top that case remember use use law decide person guilt punishment	NOT
65596	catcher cant catch	NOT
65598	still wont protect intersection fact make worse hide late make much difficult make leave turn leave lane reason	NOT
65599	excuse liberal use lose desperate russia rich vote democrat america doesnt need loser leader whiner	OFF
65600	jimbo didnt want play url	NOT
65605	parkland student joke hijack sanity gun control freakazoid sit get parent let	NOT
65617	adopt pet still daughter still friend name nina change onna truly amaze little girl guite grandmother attitude love much believe save	NOT
65618	shit get dead eager as boi	OFF
65621	hatred deep construct truth want see trump continually insist save social security obama bow every country apologize america what wrong anti american trump wow	NOT
65624	still good play scar money dont make money say	NOT
65632	didnt know still alive	NOT
65637	deplorable understatement supporter dont even word time end end impeach imprison execute even harshest penalty imaginable animal deserve	NOT
65639	triple talaq burn moment liberal call feminist shame never stand real issue relate female	NOT
65656	better job icoulddo18n18	NOT
65662	loesch unleash dana expose racist core leftist gun control atyafyaftv8sep2018 gun control government tell doesnt trust url	NOT
65679	education use ton rethink url cot maga red nation rise	NOT
65680	ye joy say six half year that correct sociopath stick next six amp one half year maga2kag win	OFF
65686	dont trust	NOT
65691	isnt nra propaganda push corporate lobby group care profit profit idea rest crackpot guy look like ar15 stick as	OFF
65698	prob really well make	NOT
65703	ribble shitty show	OFF
65719	exactly describe like two step forward three step back	NOT
65722	confirm kavanaugh maga url	NOT
65730	ye presidency one absolute worst back way	NOT
65741	there zero evidence gaff job thing hijinx chicanery two buffoon platform moral conservative cdn poli	OFF
65748	anti american want bring nfl use american sport	NOT
65754	kind class take as homework anatomy clas	OFF
65755	constantly remind bless	NOT
65778	indeed american need gun control mean hit target never much range time	OFF
65780	good one seem sexist	OFF
65781	fear white person	OFF
65785	alway think ford levelheaded guy gues note ford climate change summer fall winterspring happen every year get	NOT
65786	ohno know dont know talk dont see tweet rep ling lol	NOT
65788	sh sexy shell tough	NOT
65790	cant prove causation either conservative surely love idea bash cant help think real egg former continue bash boost fortune vainly url	NOT
65794	best lead amp underrate	NOT
65796	wait sec shouldnt trump propose comprehensive vet gun control wtf gun control vote blue	NOT
65805	get kamara man	NOT
65807	antifa leave wing inspire group	NOT
65812	much unpack thread bone look good fire whoever take photo deserve better beautiful	NOT
65816	wonder shit east coast cause god send florence punish good gues would neo faux christian follower trump	OFF
65820	right threaten destroy life career teen connection make meme india leftist liberal islamist foe rest hate speech	NOT
65821	almost comical point	NOT
65831	one attack kava nope allow question liar secretive lie underoath whatmore need	OFF
65835	mean permission sit panel denigrate president country negotiate	NOT
65836	need euthanasia	NOT
65840	wow really show lower level review government antifa promise anti fascism lie everyone blame capitalism know instead government pervert	NOT
65842	dont know get fact youre make give man url	NOT
65845	think one oddest person ever see get elect find ask liberal	NOT
65852	user answer focus bash me that opinion mine versatile artist many good album say truth say hate selena url	NOT
65856	sure woman one mostly man throw insult like mean ugly feminist cat woman peni envy	OFF
65857	new bill aim send mask antifa activist jail year url	NOT
65858	antifa lord work antifa schism irkt	NOT
65862	totally disgraceful name call disgust	OFF
65866	user classist note roll royce refernce	NOT
65867	hope like cooler weather husband go watch hell boy see theatre excite	NOT
65881	edge play audioslave	NOT
65894	dont get say type dumb shit	OFF
65913	dnc corruption url	OFF
65915	think could call turncoat talk side fuck mouth lindsey graham longer trust url	OFF
65922	liberal old playbook old yawn	OFF
65930	sure photo decade ago complete liberal antifa trust dont believe whit	OFF
65941	update feinstein anonymou letter fail spartacu either url	NOT
65948	appreciate self promotion tweet great advertise love community help maga fargo lowe great group person thank hurricane florence busines hurricane season tuesday thought technology investment	NOT
65950	genuinely cool dude	NOT
65955	wear shirt promote gun control	NOT
65961	fine he god prophet imagine nowaday ye officer fuck elementary student fine god say could	NOT
65966	president elect love american citizen liberal show true color ant american horrible moral lawles behavior trelitigatethe2016 election reelect get use	NOT
65970	user go pull crook letter crook letter	NOT
65974	get winner cross line acceptable	NOT
65978	forget create greatest american economy decade one matter color skin better chance job instead government handout	NOT
66000	rino rauner severely fail illinois tout turn around agendum give nothing turncoat agendum illinois conservative one choice vote state experience url	NOT
66001	media bia persecution conservative ignore criminality democrat obscene reason person call cnn msnbc fake news	NOT
66011	believe soro also main financier socialist organization antifa protestor pay actor	NOT
66012	really piss asian california vote gun control many know better especially korean know someone business destroy riot least salty boi hasnt forget url	NOT
66019	maga book boy	NOT
66023	favor gun control that switzerland ami correct say	OFF
66026	woman funny dont see liberal fight url	NOT
66032	like way show emotion really queen heart love	NOT
66045	amp may need end stigma live bam allow council build affordable social house	NOT
66048	non maga think nothing happen url	OFF
66057	ohmygod theyre fuck cute	OFF
66060	child dont even talk lmao	NOT
66070	also one start use cambridge analytica	NOT
66075	would love see circle would align prolife person gun control affordable health care cognitive dissonance	NOT
66082	move ahead kavanaugh snom tin without information commit ethical legal violation violate constitution merrick garland amp horrible candidate say precedent overturn wait info amp sure	OFF
66090	really magavotetrump2020	OFF
66091	new york yankee yall better start act like champion that lot student loan debt plenty time come bronx shake yell motivate every one pinstriped millionaire believe watch url	NOT
66095	polygraph erisa good easy tell difference nervou response deceptive one	NOT
66102	user alive greatnes hinduism try quran gut	NOT
66104	talk someone historical background heritage gun shea roman catholic generally gun control research sir	OFF
66106	ridiculou sockpuppet account apparently march order start boycott film lot maga snowflake thankfully list know sockpuppet sso block rest wasnt hard	NOT
66109	think canada strict gun control help understand happen	NOT
66124	super cute hormone story sandihopeall3of well	NOT
66125	thank joe sanity forsake looong time ago hahaha	OFF
66127	that throw race forget happen white woman accuse bill clinton sexual allegation liberal democrat rally around liberal disgust disgraceful human being god create	OFF
66128	thank moe maga trump train portal url	NOT
66145	thank prove democrat cant let person think prove liberal talk like senator feinstein pelosi alway fact destroy like politician puerto rico destroy rob state financial resource	NOT
66147	holder unhinge brainwash	NOT
66159	bono asshole	NOT
66163	liberal muckraker platform run none cull vulnerable person late decade last century previou millennium show desperate hear theyre loiter around high school look rumor sad	OFF
66166	dig frankie save	NOT
66177	sweet hope feel better soon	NOT
66185	hope fucken dinosaur though steinbrenner	OFF
66188	way david love someone send liberal tessy yin morning keep fight	OFF
66191	crazy frog antifa that canon	NOT
66198	kerry	NOT
66217	ye	NOT
66218	eric may jail	NOT
66220	cuz ive never insult conservative ahahaha	NOT
66234	get socialist isnt fault dress constituent want look wealthy grow rich	NOT
66242	diversity make stronger	NOT
66244	way woman threaten move house conservative republican	NOT
66246	surprise look like female antifa	NOT
66249	think maybe give another party try may britian	NOT
66253	well sure work hold onto notebook still available plu help try keep junko part mind away apparently part blood tribe make naturally good technology	NOT
66257	woman accuse kavanaugh steal lunch money accuse assault need take responsibility	NOT
66259	spartacu	NOT
66263	yay awesome mag power vote strengthen power prayer red tsunami	NOT
66279	understand sound cold love nintendo money grub bastard	OFF
66289	never get straight answer gun control group question like	NOT
66290	already gun control tho	NOT
66291	straight different thank joe biden one also wonder outcome name antifa hill	NOT
66316	cost seat high still kneel thing	NOT
66322	look like joke liberal fort trump poland boom economy url	NOT
66326	liberal drive republican poll worry	NOT
66328	happen tell white liberal dont get congratulate wake put money mouth simple fact life break brain	NOT
66334	liberal like add salt beer spoil everything	NOT
66339	worst creepy	NOT
66340	kamala say justice blind way absolutely right point yet something untrustworthy feel lmao	NOT
66349	literally narrative par nazi punch antifa punch two side coin noooo oooo one group want exterminate deport poc jew want prevent comparison benefit fash	OFF
66351	hate really take toll person physically unhinge liberal look well news armageddon coverage suck life person feel bad	OFF
66353	redwaverising2018a texa gun control platform someone drink koolaid ein concentrate url	NOT
66355	yeah fuck gba	OFF
66367	ford takeover ontario conservative make trump takeover gop look geologically slow	NOT
66370	conservative never get abortion alive abortion illegal hear pretty awesome time history	NOT
66373	would worse lick as	OFF
66379	probably really rubio	NOT
66385	atmosphere turn greenish tint greenhouse gas human seat human candy bar form may ill care maga	OFF
66398	thu far person get shoot kick place conservative mag walk away confirm kavanaugh	OFF
66421	anyone realize chuck try use blue twitter account specify weather demo rrep deceptive person may pic know party associate	NOT
66442	much dislike antifa hope none stupid enough fall bait end get someone else injure kill	OFF
66450	ye gaddafi real saint least trump world know probably viable argument think	NOT
66452	user awful	OFF
66457	evangelist speak fill holy spook url	OFF
66458	fuck didnt realize get finally play	NOT
66460	think one feel like story trap person nut complain talk gun control cruz could use fire base claim want take away right couple shell	NOT
66464	aye turn maga pay	OFF
66467	know family life west hardcore conservative love bernier friend love go split party alberta huge block politic cant choose family	NOT
66474	european liberal conservative must stand together populism	NOT
66487	kraze rightwinger nerve bitch antifa	OFF
66492	change midterm election	NOT
66497	stone wheat cracker hell put stone wheat cracker	OFF
66501	sure prolife conservative keep great work chelsea need	NOT
66518	greatest predictor political belief high opennes low conscientiousnes liberal low opennes high conscientiousnes conservative that vast majority artist url	NOT
66522	mean utter contempt exit er show business virtually scream economic suicide mark word jlr start already small company move mainland cost leave put	NOT
66524	yall best	NOT
66531	rainbow every storm	NOT
66534	whycantwego1 day without thing awful	NOT
66540	charge person know good make picture cant keep skint	NOT
66542	christine ford admit friend bernie saunder know hobnob demo politician shock word kavanaugh mom judge rule ford parent forclosure case mid90	NOT
66545	insinuate rape victim credible polygraph admissible court	NOT
66549	attend meeting regularly maybe consider polit bureau url	NOT
66566	cant leave fast enough conservative like cause much frustration among rino backbone propel presidency	OFF
66567	liberal alway say remove canada dont get want never seem offer move venezuela greece fail liberal country	NOT
66578	yup destroy hard work ppl small business evil pretty face ppl fall	OFF
66579	liberal imagine circumstance force defend family violence imagine eventuality beyond realm possibility foolishly believe polouse arrive quickly enough save	OFF
66580	ford lie everything delay vote maga confirm kavanaugh potu url	OFF
66585	communist democrat socialist bad human	OFF
66589	pump back play gowin ring favorite player bp4redsgoredsox0	NOT
66596	one reason didnt read book long worry character shouldve trust everyone nina goddamn goddes would die thousand time big bold lovely perfect arc perfect	NOT
66613	tory country first mean rest still suffer austerity cause rich bank parasitic tory alway amp alway evil party	NOT
66616	leave wing lie economist seem teenage antifa facebook post url	NOT
66620	wife usa inlaw thrill trump conservative win war	NOT
66622	stand what right conservative mad one re cross liberal that double face	NOT
66629	interview evan neso honest right heart really move hear personal thought crucial aspect life fairplay amaze person	NOT
66631	think antifa actually fascist show thu gli can actual fascist room	OFF
66659	verge collapse break wave explain whole sea move fast break thing alway tell unles break url	NOT
66663	gonna say splinter sphincter url	NOT
66673	love thing sacred vote well wrd bottom scummy swamp scale justice need let drown shitmake2018 year hold accountable responsibility	OFF
66701	touch make stiffen hip press touch fair maiden win carry home barne bite yet merely hold longer unaccustomed manhandle	NOT
66710	time civilise nation need tougher gun control man backward country dont	NOT
66714	racial epi that leave call black conservative bigotry hypocrisy walk away many dont blind tool establishment keep resist outsider political elite millionaire	OFF
66715	accept premise government solve life problem conservative republican get bid war progressive democrat libertarian party party truly want les government url	NOT
66723	many liberal believe hillary explanation one work russia uranium one plu questionable activity investigate	NOT
66726	must liberal insert agenda everything	NOT
66728	far leave antifa bunch bully get brave mob confront seem everyone nazi different opinion	OFF
66741	also tina one old school liberal	NOT
66752	liberal ruin everything	NOT
66754	foolish idiot whatever sabotage liberal act completely immoral respect million legal voter vote let govern	OFF
66760	either way screw	NOT
66761	sadiq khan say must remember child war zone include london mayor balloon substance mayor london maga game gam cga conservative patriot url	NOT
66763	lmao girl lie ggg didnt take two week take money ticket purchase thank girl lol	NOT
66764	could shit would talk like butch noo already know fuck boi bye	OFF
66781	liberal want bert ernie gay wta	OFF
66785	ford make mag mistake escape truth go useles lie stop confirm judge kavanaugh monday motivatonmagawwg1wga walk away walk away democrat	OFF
66798	who victim remain see liberal turn kavanaugh hearing circu first minute start	NOT
66799	fake poll	NOT
66813	ammunition many state easier buy cold medicine california try new tack gun violence bullet control url	NOT
66815	moment think death sound fuck sick first	OFF
66826	congratulation put nfl toilet	OFF
66832	bibi look like stalin stalin younger maybe start act like tad china never friend	OFF
66833	ye straight edge anime girl weaknes	NOT
66845	expose demon violate constitution violence amp threat run govt instead win poll name domestic terrorist amp jail	OFF
66851	repeat zombie	NOT
66862	liberal gag	OFF
66864	wow lien bitch url	OFF
66869	crazy thing liberal blame trump url via unhinge blame everything president	OFF
66872	user ogutlt3lt3lt3lt3	NOT
66874	asleep ami bore	NOT
66883	fuck	OFF
66884	get death threat own comprise graham	NOT
66885	brilliant idea conservative run netflix	NOT
66902	happen last gues kevinh assert huntsman already deny call liar	NOT
66909		NOT
66923	fun love watch eye light excitement use name ask question ye talk	NOT
66931	look like gun control work well sht hole country huh gun law work huh shooting murder gun america gun person brazil	NOT
66933	overrate band time	NOT
66938	hysterical liberal follow fact liberal mouthpiece	OFF
66941	anyone know anything please help sh go end life already go know anything please url	NOT
66943	well john start nuke button hit anti american hater well trump gonna desecrate liberal agendum result awesomenes	NOT
66944	sh absolute queen thankyou strong emotionally passionate woman	NOT
66974	love maga	NOT
66978	person fail understand second amendment purpose protect citizenry government take talk gun control	NOT
66981	disgust need oust get politic schumer corrupt kind politician american tire lead country thrive brett kavanaugh vote american stand	OFF
66982	awful never much anyway grow man act like bully best hubby mark maga	OFF
66984	user friendly	NOT
66988	fanatical sycophant religiou extremist fuck close get another white supremacist evangelical supreme court overturn roe wade wouldnt suck rug pull underneath foot maga fuck gilead kavanaugh url	OFF
66991	favor watch still time spit koolaid pay attention happen right lean conservative brainwash sicken	NOT
66995	unkind pin	OFF
67006	would dem work still think drf tell long wasnt ever go far someone convince conservative would rollover immediately	NOT
67009	think choice ppl stay hook shit	OFF
67019	get ndp liberal grasp anything get attention sure enjoy watch meltdown	NOT
67020	irresponsible sex least know partner benefit snip	OFF
67022	texa sen cruz thank peta tofu push work favor url cot maga red nation rise	NOT
67026	thirty year ago supposedly keep something secret long usually didnt happen he go several confirmation past never come liberal play politic nowaday	NOT
67031	seriously best	NOT
67044	well he compliment body clearly proud sh naked every episode	NOT
67045	rise good kill without hesitation love	NOT
67063	abortion demand that want	NOT
67065	fifty death per weekend cause gun chicago strict gun control law	NOT
67075	well make dark patch history wont repeat evil antisemitism cant count indifference complicity kill million good person europe stand important	NOT
67076	go extinct	NOT
67079	excellent point many understand deep emotion pain behind word defend character cheater would allow someone allude game violation point match unreal	NOT
67080	poor baby	NOT
67089	know scandal cover well that come end slowly surely	NOT
67126	love fabulou	NOT
67127	soro guy need investigate he kick nation amp name keep come anti american group finance antifa pay folk act crazy trump event know sovereignty hate constitutional right	OFF
67140	right victoria reverse	NOT
67144	maxine mean spirit woman cant imagine demon deal much hate amp crazines crazy maxine	OFF
67145	donald trump never president	NOT
67157	ask kerry benghazi subject lie much authority	NOT
67158	holder guilty multiple offense	NOT
67167	crazy liberal	OFF
67168	another great train pick new patriot thankyou include	NOT
67170	liberal ever see everything prism race	NOT
67176	right protest protest anthem cause person even recognize protest nobody seven talk issue fact kneel anthem counterproductive	NOT
67181	aww try lol smartas though	NOT
67183	user stormy	NOT
67185	one reason christine blase ford wont testify kavanaugh despite seriou allegation cant testify underoath shell will dem doesnt want perjure les day nov election potu trump mag aka news url	NOT
67187	fuck url	OFF
67191	fake news two come forward rest didnt want get attack liberal	NOT
67206	tell lie lip move think vote lie mug conservative never receive vote	NOT
67207	sign liberal break maga patriot unite america first url	NOT
67210	benidorm creamfield maga shabby summer	NOT
67217	dad didnt die anyone could disrespect fabric amp country fight country inseparable defend human blood amp disrespect flag disrespect country defend flag amp country serve amptookoath2 defend	NOT
67221	congres try secret shah bano strategy triple talaq openly take position appease muslim conservative vote try confuse position vote ppl india smarter know real reason	NOT
67224	cue liberal moral shun society minute take break try ruin brett kavanaugh life amp humiliate family	NOT
67235	california state usa stupid think gun control	NOT
67248	ye	OFF
67253	try make point many person hate liberal ndp party conservative conservative care money dont ruin environment discriminate other money	NOT
67258	never get cayman want know give bori right spunk45mona folly bridge wasnt build money relation person pay abroad vestigation ted	OFF
67259	conservative hope	NOT
67261	lol trump fine person side antifa punch nazi dont want punch dont nazi ohwhaooaaaaasocrazyotoh nazi literally murder folk try bomb shit soooo yeah right wing dupe sorry that case	OFF
67263	soooo und like awesome plan next he gonna pull money medicare amp pension pay golf cart rental detail watch struggle stay fairway golf weekend swear hed never time maga url	OFF
67265	isnt consider hate speech liberal republican say democrat msm would raise kind hell hypocrisy expect	OFF
67272	remember antifa respectable intimidate man either lmao	NOT
67281	much as tho	OFF
67293	great comedy cnnnew much mag license reporter url	NOT
67296	mag great thing hurricane florence hear bionic woman amaze memory talk party million year ago url	NOT
67302	antifa much much smaller white supremacist sin america responsible fraction violence also nazi bad	OFF
67311	hell get popular	NOT
67314	sound great already come drawing involve sure make note pac ily since havent even read chapter manga yet	NOT
67315	user credibility life million mansion associate antifa would stab back anyway	NOT
67324	omg care hollywood liberal	NOT
67331	hesa cocky sob need bring knee	OFF
67338	make number dont	NOT
67343	area brightstar texa	NOT
67365	horse dung cant remember come last second parent lose foreclosure case mom judge hardcore anti trump liberal theme turn blmantifaandthereis0 due proces	NOT
67367	havent clue talk cant even tell difference real nazi freedom love minority	NOT
67379	lmfao dead as	NOT
67387	short felt bow mention engineer	NOT
67391	niggaz buy pussy bitch try buy love	OFF
67416	antifa place anonymou censorship url	NOT
67428	love liberal say word debunk kind like hillary say say anger foro ity know mean bullshit	OFF
67447	media selective putrid outrage conservative liberal want know moral url	NOT
67453	malignant narcissist	OFF
67461	theyd fire come support trump twitter would probably release address pedo group what name yeah antifa	NOT
67471	use run fir tunately see hispanic justify shit trump argue two family member mine believe trump help lot relative trump fan amp agree majority immigrant come bad upset	OFF
67473	friend probably liberal also would imagine will lie undermine nomination sure tell month ago	NOT
67476	admit lead cater sex criminal exclusively would harder condemn liberal leftist degenerate deviant cultural marxist	NOT
67478	mycfb10tbtat9pm schedule tonight check url	NOT
67502	guilty prove innocent	NOT
67503	million health care gun control form student food hungry wait get ostrich jacket gopi time yet url	NOT
67504	god help	NOT
67511	already legalize kill baby liberal afraid trump supreme court pick take away	OFF
67518	truly adorable happy birthday baby boy	NOT
67528	yet evidence turn party busines party fuck busines bizarre	NOT
67537	libertarian conservative work together achieve authoritarianism shock name ppc similar prc sure good choice	NOT
67539	course attack book shock tweet censor keep fight maga	NOT
67545	stand america kap boycott nike maga url	NOT
67555	british bias corporation news blatantly back conservative news url	NOT
67557	the1965 immigration act work exactly liberal hop would demographic destiny	NOT
67565	like old day float sh witch must burn hang sink drown innocent	NOT
67572	cute	NOT
67576	best news day	NOT
67577	mean url	NOT
67585	gawd miss point hard ye could point expect responsibility lie solely woman culture man rat action woman listen silly girl part culture	OFF
67598	one anything russian collusion btw crime b4theyknewdt one coppedoutonlydidso2 save as curiou none use righteou ppl problem wall camp crime lie spy etc hypocritical say	OFF
67602	personal info hack use google	NOT
67606	wait bunch brain dead redneck burn levi wear get haul masse url	OFF
67612	gun control	NOT
67634	currently url	NOT
67640	sir governor house lahore use museum art gallery minister information culture please take measure protect place filth damage cause ignorant public url	NOT
67645	gun control correlation homicide rate london gun illegal higher murder rate new york gun legal read url	NOT
67651	basically preach religiou end world person congrat	NOT
67656	disaster wait happen	NOT
67657	oasi say happy oblige url	NOT
67659	user floor north tower example fraud perpetrate red cros raise enormou amount money didnt dispense need like woman	NOT
67662	know well race hustle liberal	NOT
67666	definitely better previou administration still believe sane person vote head wallet many closet republican chip vote red save america ignore smkag2018magaurl	NOT
67667	sh jealou cute scrunchie amp croc wear proudly sweetpea	NOT
67668	prove antifa member lar ping clown john wick imagination land	NOT
67674	glad least safe sorry hear whole mes	NOT
67684	antifa child harass threaten member congres home different	NOT
67685	hope shock bad november kag	NOT
67690	sigh intelligent person highlight variance use far right far leave anything else fail understand fault	NOT
67691	bitter liberal funny keep post anger fun read	NOT
67694	want murder charge steal gun already felony shoot someone gun life prison best way end well whoever try honestly think troll make get stupid antifa member shoot jail	OFF
67707	house flower shit crazy	OFF
67709	say insanity lock handcuff hillary maga url	OFF
67720	deception dirty trick happen refuse protocol steal scotu seat obama conservative love fight dirty cry foul other call monitor play hardball right back bunch pussy merrick garland resist	OFF
67726	plu know like kis sing dont judge	NOT
67730	figure ramp	NOT
67738	point like say soon talk gun control school shoot soon anymore gun control climate change rate thing effect	NOT
67744		NOT
67747	excellent idea user intelligent relentles	NOT
67757	correct	NOT
67758	title scare little bite	NOT
67765	theresa may need people vote url	NOT
67768	please call vote conservative also vote november	NOT
67770	still wait mine fat	OFF
67777	ye bitch	OFF
67780	cool she110 deserve recognition get excite see take villainou role upcoming movie cin day	NOT
67789	bullshit	NOT
67798	thank god ppc party true conservative believe get pari accord drop supply demand dairy	NOT
67802	report cuomo reach deep campaign war chest definitely spend lot time around million august ad alone nixon spend period turn seem like higher usual another sign	NOT
67813	ye les acces gun drop suicide rate accidental juried snd de th prove look every single country strict better gun control unk es want prove otherwise country bad	OFF
67819	like alex bowman rookie	NOT
67824	open case knowingly fund terror billion god bles trump mag aka deep state full link url url	OFF
67830	reno ppa iloveyou cute	NOT
67851	antifa slim obsess trump	NOT
67852	okay violent liberal antifa kkk hood beat stranger know nothing	OFF
67880	ask sort gun control nothing seem really good nothing	OFF
67891	let antifa radicalization	NOT
67895	student traumatise live shooter drill distract fear kill school already best send kid one school might get action gun control hypocrite	OFF
67908	republican make stand demand proof allegation liberal country waste much time investigate back back false allegation liberal leave time investigate corruption	NOT
67920	sure sh common sense gun control long gun tot bodyguard	NOT
67931	like really smart	NOT
67932	gues know much like watch figure great night brett	NOT
67949	probably best politician ive hear long wish illinois	NOT
67953	fragile must hard live way	NOT
67961	person shouldnt that problem exactly that gun control keep hand shouldnt	NOT
67963	awful smug	OFF
67975	awesome video alex jone invade capitol hill watch tell mainstream media fake news wednesday wisdom maga trump vax xed read book cdc whistleblower vaccine holocaust url	NOT
67976	user	NOT
67980	causality isit1 chicago lawmaker institute strict gun control high preexist crime rate crime rate high strict gun control prevent law abide citizen arm scofflaw guns3no causality statistic cohort	OFF
67982	that new	NOT
67985	already know lmao stay deplorable bigot get ready fight country wwg1wga	OFF
68007	url guy guy look like sheila non mag great awaken crocodile dundee url	NOT
68009	fbi already do investigation kava nough many whine liberal need	NOT
68010	many corrupt evil being hold govt position amd much clout corrupt amp evil sing position amp majority point leave fake conservative mix else hillary obama amp crony still walk free	OFF
68016	elect president doesnt mean earn start serve person country mean shall well de serve tho hide pocket give break keep commander	OFF
68042	nice visit mommie dearest really bribe diet pepsi eat rest dinner something else love lady	NOT
68054	correct	NOT
68055	medically kind know histrionic personality disorder btw brave enough continue heroine ic holy book accept india definitely change	NOT
68082	thank follow together help maga kag thankyou service sacrifice country	NOT
68093	doesnt matter give nfl year ago	NOT
68100	ive get great idea phone app though wank	NOT
68105	lovely intelligent girl know young age	NOT
68117	maybe special	NOT
68120	eat child wild	NOT
68124	movement become far leave liberal political machine run feminist hack hate man conservative trump maga kavanaugh confirmation hearing	OFF
68130	ye usually country person kill gay cuz religion advise try point antifa beat matter tryin america help gay country effect cuz ppl hate america	NOT
68134	funny great black ppl poc woman maga want pretend magical time read white amp man rule irony wasnt even great lot rich whole draft war thing one	NOT
68140	swamp ind camp self enrichment person must take country back take usa back maga america first usa monday motivation monday morning monday mood constitution day url	NOT
68143	get boy api est	NOT
68158	actually soy boy	OFF
68163	fist pump troop	NOT
68168	best player ever	NOT
68169	ye read use term broad group leftist feminist ist whatever else many case focu particular extreme subset group antifa subset without distinguish fact subset	NOT
68177	proud lotu	NOT
68181	trump post shit like know distract something else go distract ification	OFF
68183	much pay patrol think zina indira	NOT
68185	westminster tory wtf go wrong polouse day url	NOT
68186	dont forget comment woman stand man like tammy wynette thu complicit enable bimbo	NOT
68200	think funny great player though	NOT
68220	aaron barely last year episode send town week robert story white	NOT
68222	thank maga	NOT
68223	fuck	OFF
68238	good hope keep talk	NOT
68239	want want clearheaded eyebrow rise question challenge wait response	NOT
68259	thank much excellent thread definitely go take look upcoming clas offering hopefully able take presentation	NOT
68261	one build hate division right dem enforcer antifa xine watter	NOT
68264	stay classy bully ump take court bring reputation disrepute url	NOT
68279	dirty like trump steal ted cruz campaign voter list give trump url	OFF
68280	every politician surrender passport show faith	NOT
68284		NOT
68297	whore book publish looney liberal run buy	OFF
68303	state medical pot get brownie tincture help	NOT
68304	billy shears rip mad captain donald trump climate change song	NOT
68305	submit accuser leftist liberal demon rat plantation mind control agendum globalist puppet movement hollyweird snowflake pedo wood scum url	OFF
68306	many conservative bad liberal	NOT
68311	want start clean skin get benefit pour water small glas bowl make sure water still steamy grab towel place bowl somewhere comfortable stand	NOT
68316	reckon upset wacky wednesday boy tell absolutely go mad monday time	OFF
68320	say part resistance fairly certain pro gun control question would want government head call dictator enact stricter gun control dont think that argument get far	OFF
68331	good take page book hire high power woman leadership role good leader aspotus45 may maverick wouldnt position mark cuban maga	NOT
68336	yup total gun control work fine well mexico	NOT
68339	thing mention mean nothing love country freedom country mean anything world mag aka gurl	NOT
68345	shin light dark world	NOT
68350	cant lump small liberal conservative far right nut bag	NOT
68364	white man commit murder conservative say mentally ill immigrant commit murder blame religion nationality smear entire nation person bigotry url	NOT
68365	agree bring dollar bill	NOT
68367	user hit ttt amp	OFF
68382	rage gender skeptic	NOT
68388	kavanaugh debacle give great number new account mute mag aside bluewave side seem nobody stop think argument help side harm	NOT
68392	didnt think violence toward antifa kid boy time change	NOT
68404	opinion mine best country	NOT
68408	confidence rig	NOT
68412	user back twitter	NOT
68421	josh thank include cock doodle oop list amazingly illustrate picture book love deborah zemke sunrise illustration	NOT
68446	give oscar	NOT
68454	kamala harri interview cb morning kavanaugh character maga make america great resistance url	NOT
68459	fuck nigga	OFF
68461	liberal koburnolkhanapadega	NOT
68464	early antifa group heavily arm look happy url	NOT
68497	maga keep america great url	NOT
68498	gun control isnt solution though	NOT
68505	really unbelievable feel call citizen worse deplorable he nut wonder ppl run rep obviously think way better time away biden	OFF
68506	labour friend israel	NOT
68512	good news hope better soon	NOT
68528	course son	NOT
