id	tweet	subtask_a
32810	@USER Good shit	UNT
16940	@USER Dont believe the hype .	UNT
33600	@USER @USER when robyn posts a selfie the world stops for a moment to appreciate it	TIN
41844	@USER @USER shit ode	UNT
65105	@USER yeah it start with her being a blogger and all but somehow it turned into a murder fan fiction	UNT
83576	@USER @USER @USER We have a stupid problem . Conservatives don’t just hate studies by smart people ( smart people suck ) that show data ( data schmata ) and facts ( #fakenews ) but just being near one can turn somebody into a nitwit . #cdnpoli	UNT
32545	@USER this is fucking hilarious	UNT
80462	@USER @USER LMAO .... YOU SUCK NFL	TIN
94425	@USER I do not believe Erick Erickson exists . I do believe he is a Democrat PR firm creating a “ Republican ” persona to have it say idiotic things to discredit conservatives .	TIN
28529	@USER Still remember this show ... sucks man 😞	UNT
55432	@USER Sounds like you're a Fascist .	UNT
77845	@USER ... her background is being kept under wraps ... chance she is a rabid MAGA ... as most cops are ! Law enforcement entities are attempting to keep quite those who are in trouble and who are MAGA's ...	UNT
56590	@USER Cockroach	UNT
91447	@USER @USER 🤣🤣🤣🤣🤣🤣🤣🤣 Deep Throat	UNT
24454	@USER I think I liked it better when Conservatives pretended that rape is bad . Now they are claiming Rape gets Better with Time ?	TIN
61381	@USER @USER You go Mike and by the way Sarah she is the best lair . URL	TIN
25991	@USER Disgusting	UNT
17007	@USER hiya sexy p s bolna xxx	UNT
74831	@USER Trump kicks dem butt - its so fun .	TIN
91603	@USER we’re defo living in the last days	UNT
32568	@USER @USER I continue to be concerned that our country’s gun control laws are not good enough to protect our children . I will only vote for the party that is willing to address this issue .	UNT
68629	@USER Let the leftist democrats riot in the streets with their antifa counterparts .	TIN
43335	@USER ... @USER is 100% correct and should be applauded for criticizing our inept and corrupt President - not denounced for it ..... @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER	TIN
16882	@USER Fake news he is a liberal dem .	TIN
25729	@USER @USER He's a crook #TrumpTime URL	UNT
81733	My guess is 44 got it from those 100's of $bil of money he stole from #fanniemae that sat off balance as a slush fund in @USER see #fannieGate . URL #ThursdayThoughts #Releasethetexts #NoRedactions #Obamagate #ObamaKnew #DrainTheDeepState @USER #MAGA URL	TIN
62688	" @USER Someone should'veTaken "" this piece of shit to a volcano . 😂 """	UNT
73170	@USER @USER Gail has dropped far if she is going after actors like Rob to deal with the frustration of being a has-been ...	UNT
91969	@USER I hate him im so fucking sorry	UNT
54559	A bitch built like that could beat my ass all she wants URL	TIN
26109	@USER @USER My old ass was here URL	TIN
50936	" @USER @USER I'm sure he doesn't call his gated community's private security firm Bull Connors "" though . It's funny : Now liberals LOVE privatization of police ! """	TIN
26460	#treasonousgoverment california Tries New Tack on Gun Violence : Bullet Control URL	UNT
68777	@USER @USER Such a fucked night @USER	UNT
88187	@USER @USER @USER @USER @USER @USER @USER Liberals have had 2 years to play this game .. an extra week doesn’t matter . Everyone was well aware who the likely nominees were . Kavanaugh has been a top name for many years .. Liberals have always had him as a target	UNT
91637	" @USER @USER @USER @USER @USER You are so full of shit . A . ) Violent crime is down & has been on the decline for decades B . ) Where gun crime is a problem , it is a state & local problem & no so called common sense "" gun control law passed at the federal level will fix it . You are clueless about this problem . """	UNT
36137	@USER What the earthy fuck is RACKET ABUSE ?????? A fake-ass penalty . Have you ever put down the donuts and watched a men's match ??????	UNT
23311	@USER Another dumbass Democrat . One thing you have to say about this president is he’s not lazy . Another bullshit story as usual	TIN
25808	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER yep bc not agreeing with forcing adult memes and choices on individuals not developed enough to comprehend them means I am homophobic	TIN
75502	@USER Disgusting Liberals have no shame !!!	TIN
20005	@USER Incoming “ evil soy ” conspiracy nuts	UNT
73784	@USER They could literally give two fucks af 😂 like ummm okay thanks 😂	UNT
67707	@USER House of flowers !!!!! Shits crazy	UNT
92684	@USER If your a Democrat and you love this great country how can you standby and watch as the liberal arm of your Democratic party tries to destroy everything we love about our country . #Walkaway no actually #Runaway . #LibsHateAmerica #CommiesSuck #MAGA and #KAG for everyone 🇺🇸	TIN
94913	@USER ANTIFA DEMOCRATS are gonna pay so YUGE in November it will be the final nail in the coffin . You are FruitCake Trust Funded FakeNews Journalism .	TIN
30412	@USER How he is still batting	TIN
29497	@USER Yet she is fat herself .	TIN
88054	@USER No they are seeing how liberals are sleazballs and they are #WalkingAway	TIN
33709	@USER What insanely ridiculous bullshit .	UNT
28985	I'm Assuming I'm Not Going to Get an Answer ' : Brainless #Liberal Stooge Ocasio-Cortez . @USER on $40T Policy Plan URL #WakeUpAmerica THIS is NOT America's future VOTE Republican or surrender America to these #DEM morons @USER #MAGA	TIN
20413	@USER @USER Liberals act out of emotion . Not understanding the law . Then they go around condemning every1 who does not agree with their completely fucked rational . “ Nobody believed women for 250 years . So let’s believe all women ! Oh and screw the legal system ! Men are pigs . He’s guilty ! ” Smh	TIN
94644	@USER She doesn't want to go to jail for lying to a Senate Committee . She has had no crime committed on her & is a leftest activist trying to stall his confirmation . A nutty Professor that I believe is a closet ANTIFA member pd by Soros .	TIN
34317	" @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa doesn't beat facsists to try to get them to change their mind - they know it's a lost cause to try to change a fascist's mind . They do it to scare them into hiding , to demoralize them , and to stop the spread of their hateful ideology . There is no forcing views on others "" . """	TIN
16705	@USER @USER No no that’s shaq silver back looking ass 😂😂	UNT
10085	@USER @USER Conversely you apparentl don't care about kids unless they are shot at school & can be used to promote gun control . Funny that AR you hate so much is used to kill far less people than criminals do with their arms and legs . When do you start calling for everyone to be dismembered ?	UNT
96697	@USER @USER @USER That’s a people Chicago hell gun control works in their town	TIN
42633	@USER But 10kg of an already shite allowance ( coz EU workers are lame as fuck ) is a proper piss take	UNT
26644	@USER Coming from one of the most corrupt AG’s!	UNT
13723	@USER Fuck it . Just do it Haha	UNT
47009	@USER @USER @USER @USER Only a liberal would support a liberal that spent a MILLION to get liberals elected to office . #LibFAIL ! URL	TIN
70315	@USER @USER OMG !!!! Really !!! #FrankOz ... Liberals ruins Everything ... #DefundPBS ..	TIN
80778	@USER @USER @USER Antifa FACIST . Don’t let these mean anti-Americans use a fake title . They are FACIST .	UNT
49442	@USER I am a survivor of sexual abuse . This woman is obviously lying . Believe me you remember every detail . It's so obvious these woman only come forward to hurt conservatives . But who they truly are hurting is innocent men and women who really have been abused . She should be ashamed !	UNT
94885	@USER They are hoping all over it . But then they are probably the biggest crowd of racist bigots in the country they back antifa	UNT
21629	@USER @USER @USER Chicago has been ran by Democrats for decades . Why is it up to the GOP to solve the problems they created to begin with ? Act is absolutely code for gun control and that's not happening nor would it help anyway . You need 1000 detectives . Start hiring .	UNT
40412	@USER @USER No news . orgs . are giving Faith Goldy the time of day . That's simply wrong . She may not have the experience of the other two useless fools but she cares and she is no one's fool .	TIN
64289	@USER WHAT THE FUCK	UNT
23522	@USER He was almost .... ALMOST as bad as Obama !	TIN
61175	@USER This stupid game you're playing is NOT going to work and Kavanaugh WILL BE CONFIRMED ! #ConfirmKavanaughNow #MAGA #TRUMPSTRONG #AMERICAFIRST #DRAINTHESWAMP #VOTEREPUBLICAN #TRUMPSTRONG #WINNING 🇺🇸🇺🇸🇺🇸	UNT
80975	@USER They been had open world spider man games tho . We need a avengers game with all of them niggas	UNT
79718	-Conservatives cut police funding -person complains about crime -person votes conservative to tackle crime ?	UNT
14093	@USER YES I am so tired of relying on mfs to answer the phone for some shit that’s not even worth it ! I’m about to be the new plug 😂😂😂	UNT
94345	" @USER how does what I'm saying relate to gun control . if police departments will not prosecute their own family "" then it's time to limit their access to all weapons . A police department reluctant to acknowledge their own wrong doings and correct them dont deserve access to weapons . """	TIN
23560	@USER poor Godless liberals	TIN
92803	@USER No we can’t be losing AB he is literally our whole offense	TIN
42064	@USER I believe he is one step worse according to experts- sociopath which is a malignant narcissist	UNT
55896	@USER @USER Tell us Blue . While NPR knows this kid with zero experience was railroaded by that shit Mueller with the help of an actual CIA spy Halper .	TIN
76643	@USER I remember how much we were making fun of conservatives in the 90s for thinking that puppets were gay ... Now people are upset because they're not gay ... PBS needs to put on a documentary teaching people how puppets are made ...	TIN
77444	@USER @USER Oh noes ! Tough shit .	UNT
77748	@USER @USER @USER what the fuck	UNT
99194	@USER @USER Liberals makes America Sicker	UNT
16691	@USER @USER the nose distracts from the news	TIN
26404	@USER @USER @USER @USER Lord Of The Pies should kept his c*ck holster shut . Nobody gives a toss what you Hollyweirdo's have to say . #MAGA	UNT
98345	@USER Darcy = Dorsey ? I'm not sure why anyone was expecting a balanced platform when the owner is a satanist .	TIN
67813	@USER And yes . Having less access to guns drops suicide rates and accidental injuried snd desths . This can be proven by looking at every single country that has strict or better gun control . Unkess you want to prove otherwise that these countries are just as bad .	UNT
41712	@USER @USER @USER @USER @USER Oh and how do think the victim feels ? Im sure she is fine with the death threats and insults she’s been getting spewed at her by you fine Christian conservatives	UNT
48988	@USER @USER @USER @USER @USER @USER Fuck if I fry with no money imagine if there was	UNT
47398	. she . is the most powerful woman on this earth oh my fucking god URL	UNT
71984	@USER @USER Popular side doesn’t equal winning side . Facts are that private schools do a much better job educating students than public schools . Public school teachers get unfair perks that they don’t deserve . It’s unfair to private school teachers .	TIN
23515	@USER @USER Corrupt RHINO . Glad he stepped down	UNT
65469	@USER can you pls get rid of holly he is so uneducated of sports . Wheb you have sportscasters who have been throgh the sport and are professional in their presentation he looks like a joke	UNT
71737	@USER Because she's an idiot ! #MAGA	UNT
95645	" 2 ) In a weird way the debate about Section 33 reminds me of the gun control debate in the US . They have laws that allow people to own guns designed to kill people yet are shocked when guns are used to kill people . We assumed they would restrain themselves . """""	UNT
29351	@USER @USER Illinois strict ass gun control let's only the thugs and gang bangers have the guns which means a lot more violence	UNT
85882	@USER @USER @USER Republicans platform -take away healthcare -harm the environment -take away children -take away women’s rights -do not believe in rule of law -voter suppression -gerrymandering -take away social security -no limits to gun control -explodes the budget #VoteBlue2018	TIN
58576	@USER So it moves forward . Damn the facts as long as you keep up the narrative ! The Dangerous line is the sliding scale line that you bunch of liberal idiots use to vilify Conservatives or justify the actions of liberals	TIN
63408	A bitch is complaining to corporate about me in our lobby lmaooo	TIN
94939	@USER @USER Liberals wouldn’t know the first thing about “ doing the right thing ” 🤣🤣🤣🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼	UNT
28150	@USER @USER What dos this have to do with the NRA ? California has lot and lots of worthless gun control laws already . Gun control does NOT work because crazy people don’t obey the law .	TIN
46888	@USER Go out like Seinfeld and cancel the series while it's hot ! Jk don't you fucking dare . This better have a 50 issue plan .	UNT
81372	@USER Would that make him the equivalent of the Antifa March that started the violence there in the first place ?	TIN
10719	" @USER @USER We need a marijuana lobby that can bribe the GOP like big pharma does . Otherwise , you're screwed . Just because it's good for America , that means nothing ... see gun control """""	TIN
64322	@USER @USER Just Chicago so they can stop the gun violence . Seems that is what democrats claim will stop it . Show us in one of the worst gun violence cities controlled by democrats so the nations will see how that works . Make it a model of successful gun control policies .	TIN
97936	@USER It’s so weirdly vicious and bitter to extrapolate from ‘ everyone should have access to decent healthcare ’ to ‘ Liberals think all criminals should be free . ’ It reveals a pretty brutalist and impenetrable mind .	TIN
55842	@USER These people are the worst kind of criminal playing off the emotions of their base fueling hatred in this country with insane rhetoric . Playing constant mind games to cause anger is not helping their cause some liberals are catching on .	TIN
53501	@USER the owner of my culo	TIN
19061	@USER Lol they have no idea Nazis were socialist . Their complete inability to grasp reality is so mind blowing . Antifa is no shit calling for a civil war to defend slavery . The confederacy considered Lincoln a fascist too ... hmmmm .	TIN
40674	@USER That sucks 👎	TIN
17119	@USER Plenty of ppl work a full shift and still manage to find their way home correctly . This bullshit is not flying with the public .	UNT
17619	@USER @USER bt1100 ass malfunction	UNT
81782	@USER that’s so fucked up omg in my old hs there’s open campus and for every period you skip there’s a 200 dollar fine lmaooo	UNT
63762	@USER Bullshit !!!	UNT
86426	@USER She should ask a few native Americans what their take on this is .	UNT
86448	" @USER @USER Lol these are exciting times ... "" God he is the worst """	TIN
87300	@USER Cause who bitches be playing with 😭😭😭😭 god aint give me the gift for nothing	TIN
93035	@USER Believe the woman . What person would volunteer for the shit show she is about to experience if it weren’t true . I stand in solidarity with Christine Blasey Ford .	TIN
93767	Business is business . I love this story . URL	UNT
65102	@USER @USER @USER @USER So if Paul Golding turned up for a job at the BBC you'd let him work for them ?	UNT
81704	@USER @USER Isn’t that the Amazon bitch from Antifa ?	TIN
12795	@USER Gun control now ! Enough is enough !	UNT
20232	@USER I didn’t tweet this lol I needa get my Twitter off this shit	TIN
87342	I'm shocked that this gun addict is also an alleged pervert ! URL #NRA #2A #MolonLabe #gunsense #momsdemand #MAGA #WednesdayWisdom	TIN
84664	@USER And this from the clown that should be in prison ?	TIN
34349	" @USER This is a good example of why we can't ban the AR-15 . Someone could've used gun control "" on those pussies . """	UNT
57305	@USER @USER @USER @USER @USER @USER @USER Lie about what ? Certainly not about you throwing gun control & accountability out the window once an illegal is involved . And “ a ” hollering ? Are you seeing shit AND hearing voices ?	TIN
83601	@USER I'll have him at the height of ecstasy all over my body	UNT
53817	@USER @USER What award . Head of the Nazi antifa violence movement	UNT
11519	@USER @USER @USER Following because she is not only a tacozt bit a sociopath and a moron all lethal combos	UNT
97300	@USER @USER @USER What a joke ! She is a Gem alright !! She is a Racist phony ! Right along with this Racist Phony . That thinks she will follow me from her second account . And block me . Because I speak the truth . I could care less about follower's . Like it's a big party . I care that they discriminate URL	TIN
50952	@USER Good- that soundtrack you DMed me with was fire as fuck and I still listen to it often💪🏽 Bad- My tracks are better😭 ( joking I’m shit )	UNT
88710	@USER GOOD BITCH !!! The hood missed you 😂 crazy thing is i just was saying how em smoke out by your house used to be lit everyday	TIN
67980	@USER #Causality ? Is it : 1 . Chicago lawmakers instituted strict #guncontrol BECAUSE of high pre-existing crime rate ? 2 . Crime rate is high BECAUSE strict gun control prevents law abiding citizens to be armed - so only scofflaws have guns ? 3 . No causality at all . Statistics are #COHORT	UNT
23667	@USER There must be a cash prize or something for whoever comes up with the first “ conservatives pounce ” take .	TIN
25543	@USER @USER You are delusional if you think he is the reason either game was lost in the past two seasons lmao	UNT
82293	@USER @USER @USER @USER Interesting when Demoncraps aren't even inventive enough to create their own cartoons . This is originally put out by Republicans - liberals are the Koolaide drinkers and always have been . Liberals are also the scum of the earth and prove it daily through their lies	TIN
34017	@USER Destroying me ???? Excuse me I beat you all the time why you bullshitting that ?? Also I love you more 😤	TIN
68767	@USER Proud . Shit is fire no matter what weather you’re in . No matter if your house temperature is high or low . Everyone’s just too pussy to get in the water for 1 min . Cuz after that you get used to the temp	UNT
79224	@USER I think she really knows now but she is in denial !!	UNT
21223	@USER YESSSSSHHHHH who else call you shitgull if it were not me or ryme 😚	TIN
92935	@USER #oshaeterry #ThugLife #Criminal Behaved as an Ordinary Disposable Criminal . #MAGA #MAGA2020 #MAGARallyRules #TexasPolice	TIN
12260	@USER same shit lmaaaaoooo . i was just making sure !	UNT
26277	@USER @USER He is crap tho	TIN
52829	@USER @USER lmao @ the WORLD league viewership compared to league of legends or overwatch or cs : go . Main issues are that the format is shit and the game is on console . So you need to fix one of them . Console could be turned into an advantage uf u capture the attention of Joe Shmo	UNT
46894	@USER Holy shit you met Michael Jordan	UNT
51128	@USER @USER @USER @USER @USER @USER @USER is clearly racist and anti senior citizen . How do you allow this ? Conservatives will never take you seriously if you don't start being fair .	TIN
20235	@USER @USER She’ll have a total mental breakdown when he is re-elected !!!!	TIN
50856	@USER Thank you for proving my point . You are foulmouthed trash	UNT
59998	" @USER You can probably imagine all the SJW snowflakes that don't feel safe "" working where there might be conservatives lurking in the shadows . Conservatives are now the Ruskies of the 21st century . """	TIN
21267	@USER Stamp we did this shit all the time	UNT
34790	@USER shit ain’t gone work bruh URL	UNT
45517	@USER Qual ? URL	UNT
97580	@USER @USER Wonder how many children he molested	TIN
42005	@USER How many more ??? This country MUST address sensible gun control ! This is more than ENOUGH !!! VOTE BLUE ! GET THIS GARBAGE CLEANED OFF OUR STREETS !	UNT
19514	Shouldn't pussy grabbing @USER be the one wearing the gloves while handling food ? #MAGA URL	TIN
61642	@USER Srsly it sucks . When ur living life it’s full of bullshit rules we just gotta suck up to survive	UNT
11650	#obama : wall won’t keep terrorists away . Same Obama : gun control will prevent killings by criminals ( and terrorists ? ) #WalkAway	TIN
98631	@USER Why of course . Liberals reject truth and accept falsehoods . That's why they don't believe Kanaugh and believe Ellison .	TIN
18547	@USER @USER California gun control is direct result of white people scared of Black Panthers using their right to bear arms . NRA had no problem with that gun control !	TIN
11095	Ain’t getting no pussy huh ? URL	UNT
22130	@USER @USER Far right bastards . They are literally everywhere . Luckily we have far left extremists like Antifa and Jeremy Corbyn's supporters to act as a counter balance . URL	TIN
23178	@USER Aye nigga👀	UNT
90997	@USER Sucks	TIN
69106	I got more common sense than all of my followers :)	TIN
58699	@USER If someone is being too nice to you at happy hour and asking probing questions about what you do at Pub Citizen .... make sure to troll them and say you're with Antifa or something .	UNT
35959	@USER @USER @USER Are you saying he is a turkey chocker 😶	TIN
60130	@USER Bro go watch how he hold his backwood in the interview like that shit was irritating lmao nigga is mad suspicious	TIN
27481	@USER @USER Another sheep led to the slaughter the left are eating there own !	UNT
97329	@USER Another negative Democrat who refuses to disappear !	TIN
91317	@USER @USER First law — sensible fucking gun control !	UNT
99912	@USER @USER Poor sad liberals . No hope for them .	TIN
17319	@USER True point . Gun control is total bullshit .	UNT
61944	@USER @USER @USER I fuck with this hard	UNT
52687	@USER See ... it's not gun control we need . It's Leftist Liberal Control . Guns don't kill people . Idiotic Immoral Leftists do . #LiberalismIsaMentalDisorder #DemsAreDangerous #WalkAway	TIN
90806	@USER you're on fucking drugs my dude	UNT
30411	@USER A black hobag	TIN
44195	@USER @USER It now makes sense how gun control is barely an issue vs immigration .	UNT
84102	4 out of 10 British people are basically full-on racists . 4 out of 10 voters vote for the Conservatives . Coincidence !???!???	TIN
14318	@USER oh my fucking gods .	UNT
47815	#DownwiththeDemocrats !!! #DemocratsHateAmerica #DemocratsAreDangerous #VoteDemsOut #VoteRedToSaveAmerica from the Loco Liberals & TDS Let All True #Conservatives & ALL who chose to #WalkAway prove that #LiberalismIsAMentalDisorder and needs to squashed like a Bug !!! #VoteRed2018 URL	UNT
90460	@USER @USER She is in witness protection . I wish this cow had a mobile phone so she could call other cows and share her escape . #GoVegan	TIN
44318	ANXIETY FUCKING SUCKS !	UNT
81472	@USER She don’t never have on pants and she is forever throwing up the people’s eyebrow with her pinched nose ass .... URL	TIN
16833	Another fucking Pittsburgh Nazi . Philly Antifa is naming names and it’s glorious . URL	TIN
45735	@USER Breitbart has become neocon Establishment and is Fake News the worst of the lot is Alex Marlow a total loser . Watch or listen to Fault Lines with Stranahahn and Nixon instead probably the best show of its kind . Stranahahn fired by Breitbart for being too good .	UNT
38878	@USER @USER These liberals have no problem lying .	TIN
45266	@USER @USER True but the constant talk from the left about common sense gun control every time and yet not one valid proposal	UNT
72096	@USER Greenie she acted like a spoiled elitist brat . She got the point taken away as she deserved . If she was good enough to win today it shouldn't have mattered . She is an icon and one of the most admirable women I've ever seen in sports . She had a bad day . Move on not newsworthy .	UNT
58201	@USER @USER @USER U don’t think bad stuff happens to men in cars ? Shit happens to everyone it’s just your mindset on how you deal with possible issues like that . You can’t spend your whole life worrying about something that most likely won’t happen to you . But it’s your life do ur thing haha .	UNT
39729	@USER @USER Anyone can say or write anything about themselves . Suppose tomorrow she says that she is a prophet and human race needs to follow her . What does that tell about her ? Once I see someone as useless moron I stop giving them any attention . You do the same brother . She is nobody .	TIN
82339	@USER Yes do hurt your selves gun control freaks .	TIN
50949	@USER @USER @USER @USER The educational system is controlled by liberals and works to enslave the minds of our children . The chains of mental enslavement must be removed in order to save the future of our great nation 🇺🇸	UNT
65027	@USER I swear . I’m so glad my fat ass never drunk that shit . I’m tryna be slim but not crackhead slim🙇🏾‍♀️	UNT
87824	@USER @USER She is such a disgusting hypocrite !	TIN
42234	@USER @USER @USER @USER @USER There is absolutely no point in debating a liberal . Your party has swung so far left and have nothing but hate ... All rationale has fleeted your side . Trump could create world peace and a utopian society and liberals would still resist for no other reason than your hatred .	TIN
22144	@USER @USER Even her brother thinks she is a monster : URL	UNT
47153	@USER @USER @USER They are obstructionists . Anti-american . Pharisees . Ask them what they are running on and you get nothing . Maga !	TIN
95262	@USER Great Gun Control ! Takes Concentration and Steady Hand ! Way to Go Girl ! URL	TIN
39623	But but #Beeto has the Drunk Drivers Who Leave The Scene Of An Accident vote all sewed up ! #MAGA @USER #TxSen URL	UNT
25373	@USER He is about as useless as a tit on a hog just saying 😎	UNT
59889	@USER Bill you should be silent on gun control and immigrantion . You had 8 years and did nothing . Don't be a Monday morning quarterback now . To little to late .	UNT
47565	@USER FUCK	UNT
13751	. @USER “ I am breaking all the rules for running as a Democrat by speaking about sensible gun control . A woman at #MarchforOurLives told me how GA’s lax gun laws allowed her daughter to kill herself before she could intervene & begged me to change the laws . We CAN win . ” URL	UNT
40324	@USER Bird ass URL	TIN
55015	@USER I see boobs lol 😂😜😘😇	UNT
65915	@USER I think he could be called a turncoat talking out of both sides of his fucking mouth Lindsey Graham can no longer be trusted URL	TIN
99630	@USER @USER #Westminster @USER #Tories @USER @USER @USER @USER Absolutely pathetic #appeasement 😠😠😠	UNT
35989	@USER ur a fucking dumbass fr . there’s no way she is anyone else’s 😂	UNT
51159	Even IF the #SexualMisconduct IS by #Gay 45 yr old #GOP #Men - they'd call it youthful indescretion & get a #Mulligan from #Hypocritical #Evangelicals & MAGA * sshats . URL	UNT
51379	@USER @USER fix this shit !	UNT
19165	@USER And I’ll argue all fucking day long because IM 💯 % RIGHT !!!!	UNT
33670	@USER Start by not tweeting pussy ass shit	TIN
29634	@USER #JustSayin ’ what the majority is thinking . More #FakeOutrage & #Lies from the #LunaticLeft . Never seen so many sore losers throwing temper-tantrums for almost 2 years now . Embarrassing ! #MAGA 🇺🇸 URL	TIN
93124	@USER Bernie up to his 🤥 . You are not telling the WHOLE TRUTH . #WalkAwayFromDemocratsNow	UNT
14131	@USER This Russian agent is a DISGRACE . Hey old creep @USER you are going to die in prison . You and Trump sold America to the Russians and it’s time you do the time for your years of crimes . Scumbag .	TIN
54050	" #joebiden calls Trump supporters dregs of society . #biden organized a coup in #ukraine . His son steals $B from ukrainian people as they leave their country in search of jobs . @USER #maga #potus @USER @USER #zog """	TIN
37906	@USER This Jerry Lewis ripoff needs to just go away already . The guy is so good at acting like a fool because he is a fool .	TIN
35958	@USER LOL you escaped some shit then ... even if I don't regret watching it for a minute . #LoyalWolf	UNT
61744	@USER @USER @USER And people still think this administration is the greatest since sliced bread . Ridiculous .	UNT
94323	@USER Like if alt right dudes were born in Berkeley they'd be antifa	UNT
14118	@USER So she can’t be effected by the radiation but killed . I hope he mentions Lady Gaga witch . Since she is the only known immortal witch and supreme	TIN
10605	@USER They should . Hopefully voters will realise that they could have ended this shitshow well before the midterms .	TIN
67770	@USER still waiting for mine fat	UNT
69758	" @USER I mean , the logic "" behind their claim means that in the 90's the Liberals felt it was OK for a man to abuse women ... that's essentially what they are saying ... and that the Conservatives were in the right ... right ? """	UNT
36206	@USER @USER @USER Please stop ! You're making it TOO EASY for right-wing conservatards to mock those of us on the Left ! #NotHelping	TIN
76731	@USER @USER @USER OMG what fuckin ' kind of this beauty TT	UNT
27047	" @USER Hello , twin . Let ke correcting your typoness . Our group name is ( G)I-DLE in case you are too lazy to use () "" or "" -"" , you can use IDLE instead 😉 """	UNT
95606	@USER Oh fuck this is me . I am a tmi queen on some things because it controls the conversation subtly but god help you if you comment in my habits or decisions I swear to god	TIN
82181	@USER @USER @USER Hah ! The fucking Chats !?! ‘ Onya Boys !	UNT
84770	@USER @USER @USER Complete and utter waste of time . Liberals	TIN
94756	@USER damn what i would do to be able to eat that pussy	TIN
80698	@USER He just doesn’t fit the team now . Agholor should stay in the slot because that’s where he is successful . JMatt is not an outside threat .	TIN
48653	@USER @USER What are these new ideas ? Speech laws gun control killing babies and thinking your entitled to free healthcare and rich ppls money just bc you exis ?	UNT
70446	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER So absurd . The left has been fielding violent feminists and communists in the form of Antifa to attack the very peaceful transition of power for more than two years . I wonder if it will ever occur to you that you are the bad guys ? I doubt you have the moral fortitude .	TIN
68552	@USER but if you go on a date first .. and then have sex ... it’s the best of both worlds . and the sex is better .	UNT
79939	@USER @USER @USER @USER @USER I’m gunna fucking die oh my god	TIN
23940	#democrats and #liberals don’t give a damn about @USER allegedly committing physical violence on his ex-girlfriend but they all rush to discredit Kavanaugh for a 35 year old “ vague ” 11th hour accusation . #walkaway #Hypocrites	UNT
15694	@USER A special kind of #Antifa when he learns the correct spelling of tomorrow ! ffs proper shitting myself now 😱	TIN
57625	@USER If Jamie Oliver fucks with my £3 meal deals at Tesco I’ll kill the cunt	TIN
13324	@USER Go back to Canada you freak .	TIN
12789	@USER Chicago has record number of homicides ! Their gun control laws are not working !	UNT
48118	@USER @USER @USER Not if it's unwanted by the mother . Then the left flushes it down the toilet and goes to an ANTIFA rally to celebrate .	TIN
59633	@USER Ask the liberals who have seemingly forgotten that you're a war criminal .	TIN
21379	@USER @USER @USER Please call trump out for what he is ... a NARCISSISTIC SOCIOPATH !	TIN
53591	@USER liberals got to crap all over everything .	TIN
64664	2 hours at midnight and she said she is not a call girl ? -Awkward !	UNT
33731	@USER hell0 ! What a beautiful sight seeing the antifa scum getting beat down and arrested !	UNT
78864	:( She is very evil . URL	UNT
44015	@USER @USER Liberals ruin everything !	TIN
39940	@USER Morals ? You mean like aborting an infant ? Falsely accusing people ? Antifa violence ? Censoring free speech on campuses ? Looting ? Lying as you fill the Deep State ? Those morals ?	UNT
48479	@USER @USER That nigga snitched and added spice on top of his snitching	TIN
22185	@USER @USER @USER i have heard he is making waves	TIN
90077	@USER @USER Don’t ever stop lil ma * COUGH * “ eddandflow ” * COUGH * oh shit is that my Snapchat how’d that slip out ?! ... add me 🙏🏼😩	UNT
15558	@USER Holy shit I love her ???	UNT
62107	@USER yea your the bitch on the right getting smacked URL	UNT
86236	@USER @USER ' Unintentionally ' u fukin pedo .	UNT
89277	@USER @USER @USER @USER @USER @USER What kind of dumb shit am I gonna read next	UNT
69593	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Dint pay any attention to her ... she's yet to say anything of interest ... meme jerk .	TIN
72727	@USER His fruits comes not only from his mouth ; he is a liar and a deceiver . He is definitely NOT a Catholic — he likes to re-form the Church to his own image .	TIN
60966	You you have committed so many crimes . No care what a liar has to say . You belong in prison . #MAGA URL	TIN
56146	@USER Shit getting out of hand	UNT
12108	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You are not very smart are you ? Why do you think Gen Flynn’s sentencing keeps being rescheduled ? URL	TIN
31404	@USER That shit weird ! Lol	UNT
97831	@USER Look at all these racist white liberals freaking out because I said Tom Arnold has white privileged .	TIN
70729	@USER LMAO man people were talking so much shit yesterday . Any comment Marvel stan twitter ? Moe overused Thanos jokes or ... URL	UNT
74245	@USER What a joke . Another dirty tricks Democrat on the George Soros payroll . The Democrat Party knows no shame . #MAGA	TIN
86958	@USER Good !!! This will surely show us how croocked he is . 😂😂😂	TIN
